filename,sentence,age range,gender
"02,488.mp3",Abaana b'ennaku zino abakulidde mu kibuga tebasobola kuluka mukeeka.,30-25,m
"02,489.mp3",Eyo ttooyi erimu ebiyenje bingi byetaaga kufuuyira.,30-25,m
"02,490.mp3",Kabuyonjo eyo yajjula teyeetaaga kugendamu okutuusa nga ekimotoka kiginuunyeemu.,30-25,m
"02,491.mp3",Abamu ku baagenda okusembera mu kkanisa baali baana bato.,30-25,m
"02,492.mp3",Ababuulizi b'enjiri baluddewo nnyo mu kifo ekyo nga babuulira.,30-25,m
"02,493.mp3",Bambi nsaba kungulirayo ku sabbuuni nga okomawo eka.,30-25,m
"02,494.mp3",Mwana ggwe nga mbadde nduludde okukulaba wabulira wa?,30-25,m
"02,495.mp3",Eyattayimu w'obupapula yanyanguyiranga nnyo okuteeka ku ssimu yange.,30-25,m
"02,496.mp3",Abantu b'oludda lwa mukyala wange banjagala nnyo.,30-25,m
"02,497.mp3",Engeri y'okukolamu enviri ne zitakusiiwa kwe ku zinaabamu.,30-25,m
"02,498.mp3",Omusajja oyo abadde ayina ssente nnyingi naye afudde muwuulu.,30-25,m
"02,499.mp3",Edda ebbaluwa zaalwanga mu kkubo naye kati mu ddakiika gw'owereza aba agirabye.,30-25,m
"02,500.mp3",Mukwano gwange yasalawo awase mukwano gwe ow'omubuto nti y'amutegeera.,30-25,m
"02,501.mp3",Kirungi oyogere nga ddala omanyi bulungi ky'ogenda okwogerako.,30-25,m
"02,502.mp3",Ssente zibuze nnyo ensangi zino oba mwe eyo muziraba?,30-25,m
"02,503.mp3",Yonna gye mpitidde okutuuka wano ekkubo lijjudde obulipagano.,30-25,m
"02,504.mp3",Omukazi oyo mugagga nnyo naye yeeyisa nga omwavu.,30-25,m
"02,505.mp3",Bw'oba okolola n'olaba omusaayi ddukirawo mu ddwaaliro kuba tekisangika.,30-25,m
"02,506.mp3",Ssenga ono gwe nonze mu bangi okumala nange ebbanga lye nsigazza ku nsi.,30-25,m
"02,507.mp3",Mukwano ku ngeri gy'olabikamu weetaaga tugendeko ku mu ddwaliro.,30-25,m
"02,508.mp3",Yawaayiriza munne nti mubbi kyokka naye ne bamusiba.,30-25,m
"02,509.mp3",Abantu bakyuka nnyo emitima kisaaana n'owandiika buli kye mukkiriziganyaako.,30-25,m
"02,510.mp3",Amagulu gannuma nnyo sisobola na kutambula kutuuka mu ddiiro.,30-25,m
"02,511.mp3",Tondaba okutambuza emiggo nagwa mu kinnya ne mmenyeka.,30-25,m
"02,512.mp3",Kabaka wa Buganda yamuwadde yiika y'ettaka ya bwerere.,30-25,m
"02,513.mp3",Abako tebannaba kulya ku mmere kyokka enaatera okuggwamu mu ntamu.,30-25,m
"02,514.mp3",Tulinze nkuba ku tonnya tulyoke tusimbe ensingo mu ttaka.,30-25,m
"02,515.mp3",Akawuka katandise okulya ebitooke byange.,30-25,m
"02,516.mp3",Bw'oba oli wa kubikka lusuku teweetaaga kubikka ku kitooke kwe nnyini.,30-25,m
"02,517.mp3",Olina kusima binnya mu nsalosalo osobole okukwata amazzi agakulukuta.,30-25,m
"02,518.mp3",Obusa bukola bungi nnyo mu lusuku.,30-25,m
"02,519.mp3",Akamyu kalina omigaso mingi nnyo mu kukalunda.,30-25,m
"02,520.mp3",Buli kimu ku kamyu kya mugaso mu nnimiro omuli n'omusulo gwako.,30-25,m
"02,521.mp3",Embwa zaalumye akamyu kange akasingayo obukulu ku faamu.,30-25,m
"02,522.mp3",Enkoko enzungu zimenya nnyo wano mu myezi egisooka esatu.,30-25,m
"02,523.mp3",Wandirunze enkoko n'ogoba obwavu kuba oganyulwa nnyo mu magi.,30-25,m
"02,524.mp3",Enkoko bw'ozirabirira obulungi togenda kweralikirira mu kuweerera abaana.,30-25,m
"02,525.mp3",Embuzi tezirina nnyo mirimu nga nkoko ku farm.,30-25,m
"02,526.mp3",Owange abakozi b'olina abangi ku farm obasasula otya?,30-25,m
"02,527.mp3",Ku nkoko zange olukumi ababbi bandekeddewo kikumi kyokka.,30-25,m
"02,528.mp3",Naakalimira entangawuuzi emyaka esatu naye sizifunamu nga bwe njagala.,30-25,m
"02,529.mp3",Enyama y'ente empoomera nnyo okusinga ey'embuzi.,30-25,m
"02,530.mp3",Munnange obumyu bwannema okulya olw'enzita abamu gye babuttamu.,30-25,m
"02,531.mp3",Afumbidde ku nku agiisa mangu emmere okusinga afumbidde ku manda.,30-25,m
"02,532.mp3",Wandikuuse esseffuliya zonna z'olabako enziro.,30-25,m
"02,533.mp3",Nnoneraako akambe kange ndabika nkaleseeyo mu ggwatiro.,30-25,m
"02,534.mp3",Ebiwata ebyo bikunganyize wamu embuzi zisobole okubirya obulungi.,30-25,m
"02,535.mp3",Amazzi otaddemu mangi mu ngano egenda kujerebera.,30-25,m
"02,536.mp3",Mukwano gwange yatandika okulima entangawuuzi naye akatale kaagudde.,30-25,m
"02,537.mp3",Bw'oba tolina bigambo bituufu bya kukozeseza mu bantu sirikanga busirisi.,30-25,m
"02,538.mp3",Yayokyezza mujjawe olwejje lw'amazzi.,30-25,m
"02,539.mp3",Baatugambanga nti bw'okuula erinnyo emmese ekuwa ssente.,30-25,m
"02,540.mp3",Toyisangamu bantu maaso kuba leero gwe oli mu kifo ekyo enkya mulala.,30-25,m
"02,541.mp3",Mukadde wange musaasanyirizaako ssente nnyingi mu bulwadde.,30-25,m
"02,542.mp3",Mpitiraako ku oyo ow'enjala bambi ansalekoko ku njala.,30-25,m
"02,543.mp3",Amasannyalaze gayise mu laadiyo yange kati tekyayogera.,30-25,m
"02,544.mp3",Obuzannyo bw'oku ttivi buyitiridde obungi weebuuza ne k'ogoberera ne kakubula.,30-25,m
"02,545.mp3",Enkuba eyattonnya luli yayonoona ebirime byange.,30-25,m
"02,546.mp3",Neewola looni mu bbanka naye ennemye okusasula.,30-25,m
"02,547.mp3",Kizibwe wange namugamba si kirungi kwewola ssente nga tolina mwogenda kuziteeka.,30-25,m
"02,548.mp3",Aba looni bagikuwa basekereza naye ekuleme okusasula lw'ojja okulaba ekyennyume kyabwe.,30-25,m
"02,549.mp3",Essowaani ya taata eyatise nga ngiteeka ku katandaalo.,30-25,m
"02,550.mp3",Ssente zibuze nnyo mu bantu ennaku zino.,30-25,m
"02,551.mp3",Abalimi b'ebikajjo banoonya gye baba babitunda.,30-25,m
"02,552.mp3",Neewuunya ate abagagga beebataagala kusasula bakozi baabwe.,30-25,m
"02,553.mp3",Okuwaayo kimu kya kkumi ku mmaali yo tteeka lya katonda.,30-25,m
"02,554.mp3",Kikwewuunyisa nga abantu be baawa obutimba bw'ensiri ate babulundiramu nkoko.,30-25,m
"02,555.mp3",Mukyala wange yanobako lwa kulemera ku mwenge.,30-25,m
"02,556.mp3",Nanywa nnyo ssigala mu buvubuka bwange n'andwaaza amawuggwe.,30-25,m
"02,557.mp3",Omulimi yenna osobola okuwaanyisa ebirime byo ku ssomero n'ebisale okusomesa abaana.,30-25,m
"02,558.mp3",Emmotoka leero yali neetissi nnyo okusinga zino eziriwo.,30-25,m
"02,559.mp3",Piki piki z'emipiira esatu ziyambye nnyo mu kutambuza ebyamaguzi.,30-25,m
"02,560.mp3",Buli we neekuba kalifuuwa oyo omutwe gunnuma nnyo.,30-25,m
"02,561.mp3",Mukyala wange yankyayizza abaana bange nga tabagamba nti nze mbawa ssente.,30-25,m
"02,562.mp3",Ettaka eryo ggimu nnyo buli ky'osimbako kimera bulungi.,30-25,m
"02,563.mp3",Leero lwe giweze emyaka kkumi bukyanga mpasa.,30-25,m
"02,564.mp3",Twalwawo okukola okwanjula kwaffe olw'obutaba na ssente.,30-25,m
"02,565.mp3",Abantu abali ku kyeyo babonaabona nnyo okusinga abali okwabwe.,30-25,m
"02,566.mp3",Eneeyisa y'omujjannanyina yansobera alinga gwe baaloga.,30-25,m
"02,567.mp3",Naye gwe nga weesiimye laba togezza lubuto naye laba nze.,30-25,m
"02,568.mp3",Nze sizaalira mu ddwaaliro nina mulerwa wange y'anzaalisa.,30-25,m
"02,569.mp3",Munnange nno wandigenze mu ddwaliiro okukebera akawuka .,30-25,m
"02,570.mp3",Kuuma e waka bulungi tewaba akulimba n'akutwalako ebintu.,30-25,m
"02,571.mp3",Nkyanoonya ensonga lwaki mukyala wange asinga kuba na mikwano gy'abaana bato?,30-25,m
"02,572.mp3",Twandisse ente namba kuba tusuubira abagenyi bangi.,30-25,m
"02,573.mp3",Okutuyana kwange kuvudde ku ccaayi gwe nva okunywa.,30-25,m
"02,574.mp3",Lwaki mutuleekanira okutuuka ku ekyo nga mumanyi nti waliwo abalwadde.,30-25,m
"02,575.mp3",Ndowooza ojjukira bulungi gye nakujja okkuleeta wano kati neegendereza.,30-25,m
"02,576.mp3",Ogusajja ogwo sigwagala naye guneesibako.,30-25,m
"02,577.mp3",Owange taata omugulidde kirabo ki?,30-25,m
"02,578.mp3",Bw'oba wakutambula na mukyalawo omugamba ssaawa za wansi ku z'okusimbula.,30-25,m
"02,579.mp3",Wabula olina omukisa kuba onsanze nfuluma ku genda ku party.,30-25,m
"02,580.mp3",Enjala erumye omukazi n'ayayuuya amaziga ne gajja n'okujja.,30-25,m
"02,581.mp3",Obutankubira ssimu nga ojja ewange kiri kuleetera obutansangawo e waka.,30-25,m
"02,582.mp3",Omwana we amukuzizza bubi era n'amala avaawo ensi ejja mukaluubirira.,30-25,m
"02,583.mp3",Twabadde mu kyalo naye maama takutumidde alaamye bulaami.,30-25,m
"02,584.mp3",Ntamwa nnyo omuntu aggyako essimu ye ekiro nga tamanyi nti bayinza n'ommubikira.,30-25,m
"02,585.mp3",Ab'amazzi babadde wano ne balekawo ekipapula kino.,30-25,m
"02,586.mp3",Nakugamba ntya ku mikwano gyo egyo egyambala obubi?,30-25,m
"02,587.mp3",Nkusuubiza okundabira awo ewuwo singa tonzimbira nnyumba yange ku bwange.,30-25,m
"02,588.mp3",Byonna ebibaddewo mbirabye nga ekiti kimukuba mu butali bugenderevu.,30-25,m
"02,589.mp3",Musanji wange baamukase okutunda ettaka lye ku bu sente obutono.,30-25,m
"02,590.mp3",Nze ke nnyini namusangira ddala nga abala ebifi mu ntamu.,30-25,m
"02,591.mp3",Waliwo omuntu yenna ayinza okuba ng'amanyi omuntu oyo eyakubiddwa n'asuulibwa mu kkubo?,30-25,m
"02,592.mp3",Oyo omwana yandizzeeyo ewabwe kuba kati maama we alabika yeeraliikiridde.,30-25,m
"02,593.mp3",Mukazi munnange ennaku gy'olina ku mutima ngiraba naye omwana ye akyabuze.,30-25,m
"02,594.mp3",Amaziga gaamuyitamu bwe baamubikira omugalanda we.,30-25,m
"02,595.mp3",Okuva Chairman lwe yatwaliddwa mu mmotoka tanaddamu kulabika.,30-25,m
"02,596.mp3",Newankubadde kasiru tayogera naye aba ategeera bulungi.,30-25,m
"02,597.mp3",Ebisolo bisinga omuntu yenna amagezi eyetaba mu bikolwa by'okulya ebisiyaga.,30-25,m
"02,598.mp3",Naye lwaki okaayirirwa kamulali gw'otalidde?,30-25,m
"02,599.mp3",Temugenda kuddamu kuva waka okuggyako nga nze nkutumye.,30-25,m
"02,600.mp3",Omukolo gw'okwanjula gunyuma ntimba.,30-25,m
"02,601.mp3",Amasiga okwatuziddwa entamu erimu emiwumbo gy'emmere omusanvu gaguddemu.,30-25,m
"02,602.mp3",Twamala ne twawukana n'omusajja gwe bandabira obulabizi okufumbirwa.,30-25,m
"02,603.mp3",Empombo bazitusedde kyokka tezimala.,30-25,m
"02,604.mp3",Gye twagenda okwanjula mukyala wa mukwano gwange waliyo ensiri ennene.,30-25,m
"02,605.mp3",Olunaku taata wange lwe yafa lukya nvugira mu bwongo.,30-25,m
"02,606.mp3",Banzigyako essimu nga nvuga emmotoka nneme kutegeera ku kumbikira kwa taata.,30-25,m
"02,607.mp3",Entaana gye basooka okusima yali ntono ku mugenzi.,30-25,m
"02,608.mp3",Bamakanika b'ensangi zino bakyusa ebyuma ebiramu ne bakuteeramu ebifu.,30-25,m
"02,609.mp3",Abantu abamu beerimbika mu bwa makanika naye nga tebamanyi ku kanika.,30-25,m
"02,610.mp3",Bw'ogenda we batemera ennyama tunulira nnyo minzaani.,30-25,m
"02,611.mp3",Oyo omusajja yantemera enyama kiro mukaaga ne nziramu okugipima ewaka nga ziri kiro ttaano.,30-25,m
"02,612.mp3",Minzaani z'abatunzi b'ebintu tezikyawera muwendo mutuufu.,30-25,m
"02,613.mp3",Kiro y'ennyama ya ssente mmeka ennaku zino?,30-25,m
"02,614.mp3",Omukyala w'edduuka eryo amanyi okukwata obulungi ba kasitooma be.,30-25,m
"02,615.mp3",Omuwala alina olulimi olutunda wejjuukiriza oguze ne ky'otandiguze.,30-25,m
"02,616.mp3",Yalonze akafo akalungi ew'okutundira ebintu bye kati afuna nnyo abaguzi.,30-25,m
"02,617.mp3",Akubidde muganzi we essimu amutaase okuva mu kkomera.,30-25,m
"02,618.mp3",Bba wange mwagala naye sisobola kumulwanira na mukyala mulala.,30-25,m
"02,619.mp3",Mbadde mu ddwaliro wano okumala ebbanga kati mpulira lintamye.,30-25,m
"02,620.mp3",Emirimu gy'ennaku zino mitono nnyo egisobola okuwa akakadde k'ensimbi.,30-25,m
"02,621.mp3",Nga bw'oyagala okubeera n'omwami ne bakyala banno nabo beetaaga abaami.,30-25,m
"02,622.mp3",Bwe kakutanda ne nsanga omulenzi oyo ewaka onguddeko.,30-25,m
"02,623.mp3",Embeera y'obwavu yansindikiriza okuyingira mu magye.,30-25,m
"02,624.mp3",Abasajja aboogerera firimu bakoze omulimu munnene mu kutumbula olulimi Oluganda.,30-25,m
"02,625.mp3",Bonna abazze ku mukolo gw'olwaleero baavuddewo nga balidde bulungi.,30-25,m
"02,626.mp3",Agaanye abaana be okugenda okuzannyira e wa muliraanwa we.,30-25,m
"02,627.mp3",Nazaalibwa mu famire etali ngagga naye nasobola okugaggawala.,30-25,m
"02,628.mp3",Tewali n'omu yali asuubira nti nsobola okufuuka omuntu eyeebuuzibwako.,30-25,m
"02,629.mp3",Tekyandibadde kirungi kuvuma mbeera gy'olimu kuba waliwo abeegomba okutuuka awo.,30-25,m
"02,630.mp3",Abantu bangi beebuuza engeri gye bayinza okutendeka obwongo okukola ssente ennyingiko.,30-25,m
"02,631.mp3",Yabadde andaga omukyala gw'agenda okuwasa nga tamanyi nti mmumanyi.,30-25,m
"02,632.mp3",Yabadde akaayana nti bamuwe ebisumuluzo by'emmotoka nga tamanyi na kugivuga.,30-25,m
"02,633.mp3",Omukulu w'eddwaliro yatabuse n'eyabadde ayiwa kasasiro ku ddwaliro.,30-25,m
"02,634.mp3",Omukozi yatunyumiriza ku bitukwatako byonna naye nga tetumulabangako.,30-25,m
"02,635.mp3",Omukyala yayombesezza omwami we.,30-25,m
"02,636.mp3",Mu kwewozaako kw'omwami yamutegeezezza nti amutendeka nkolagana na bakozi banne.,30-25,m
"02,637.mp3",Omwana bwe yabuuzibwa maama we ku ky'okwoza kabuyonjo yaddamu nti takirinaamu buzibu.,30-25,m
"02,638.mp3",Totawaana kugenda mu abo babbi.,30-25,m
"02,639.mp3",Nja kusaba ontegezeeko singa oyagala obuyambi bwange.,30-25,m
"02,640.mp3",Emboozi nno eyo gy'owandiise ebuzeemu okutegeerekeka.,30-25,m
"02,641.mp3",Osiibye otya nnyabo?,30-25,m
"02,642.mp3",Nsaba kundagirira ku kkubo erigenda mu kirombe wansi.,30-25,m
"02,643.mp3",Ssebo tusanyuse okukulaba obadde oyagala matofaali kika ki?,30-25,m
"02,644.mp3",Amatofaali g'ebbumba mugatunda ssente mmeka?,30-25,m
"02,645.mp3",Ekirombe ky'omusenyu gy'ogenda nga waseerera nnyo kati?,30-25,m
"02,646.mp3",Wandi linzeeko ekkubo ne likamukamu okusobola okuliyitamu.,30-25,m
"02,647.mp3",Emmotoka zi magulukkumi teziseerera mu kirombe naye buno bu erefu buseerera nnyo.,30-25,m
"02,648.mp3",Olabye ow'ekirombe bw'abadde atuwadde amatofaali agataweze lukumi.,30-25,m
"02,649.mp3",Naye oba mulimu ki ogutaliimu bafere?,30-25,m
"02,650.mp3",Okimanyi giweze emyaka musanvu bukyanga tuva ku yunivaasite.,30-25,m
"02,651.mp3",Okubonaabona kwe nayitamu nga nsoma ddiguli esooka kwanemesa okuddayo.,30-25,m
"02,652.mp3",Luli nasoma nga ndi omu bwenti kati ndi mufumbo naabisobola?,30-25,m
"02,653.mp3",Omwana oyo yeetaaga buyambi bambi okumujjanjaba.,30-25,m
"02,654.mp3",Abantu ab'enkwe baba bazibu nnyo.,30-25,m
"02,655.mp3",Abantu abo basobola n'okukutta nga beesesa nga abali ku ludda lwo.,30-25,m
"02,656.mp3",Olowooza omuntu akola ebintu emisana n'oyo abikola ekiro ani mutuufu?,30-25,m
"02,657.mp3",Omukazi oyo namugambye ave ku magezi gaafunira mu ssaaluuni.,30-25,m
"02,658.mp3",Nze omusawo mmumanyi asobola okukuyamba omwami wo n'akomawo.,30-25,m
"02,659.mp3",Munnange bye batugamba ku laadiyo bituufu nze ngenda bigoberera.,30-25,m
"02,660.mp3",Omuntu ateekeddwa okubikkula amaaso ge nga bukyali okusobola okuba ow'amaanyi.,30-25,m
"02,661.mp3",Si kirungi mukyala kwekuba kalifuuwa kuba aba asikiriza abasajja okumulaba.,30-25,m
"02,662.mp3",Munnange nga kitalo eky'okufiirwa omwana wo.,30-25,m
"02,663.mp3",Okufa kwa ddala era buli omu alina oluziika lwe.,30-25,m
"02,664.mp3",Ensi eno teyanditwemazizaamu kuba tugenda kugireka nga bwe twagisanga.,30-25,m
"02,665.mp3",Singa obutafa kwali kugulwa na ssente singa abagagga balamu.,30-25,m
"02,666.mp3",Okufa kwayitirira ne bwe weesibira mu nnyumba okuli ekikomera ekiwanvu era kukusangayo.,30-25,m
"02,667.mp3",Nkwagaliza amazaalibwa amalungi mwattu.,30-25,m
"02,668.mp3",Mu butuufu omuntu ataasomako akuzibuwalira okunyumiza.,30-25,m
"02,669.mp3",Katonda muyinza bannange amututte ku lunaku lwe nnyini lwe yazaalibwako.,30-25,m
"02,670.mp3",Obadde okimanyi nti embuzi zange ziweze olukumi?,30-25,m
"02,671.mp3",Ebbwa lye nina ku mukono lyatandika mpola nga katulututu.,30-25,m
"02,672.mp3",Omukyala yenna ayina okwetaba mu kunoonya ssente okuyambako omwami.,30-25,m
"02,673.mp3",Mpeerera abaana bange okuva mu byangwe bye ntunda.,30-25,m
"02,674.mp3",Oyinza okubuusa obulimi amaaso naye nga mulimu ssente.,30-25,m
"02,675.mp3",Katonda mugabi okimanyi nti omukazi oyo azimbye amayumba okuva mu kutunda endeku.,30-25,m
"02,676.mp3",Ng'abakazi bwe baagala okubayambako ewaka n'abasajja mubayambeko mu kuyingiza.,30-25,m
"02,677.mp3",Abazadde b'abayizi be baagoba ku ssomero bakkirizza okukozesa emmeeza abaana ze bayonoona.,30-25,m
"02,678.mp3",Emmeeza z'essomero lyange zaakaddiye twetaaga endala.,30-25,m
"02,679.mp3",Okusomesa nakuvaamu oluvannyuma lw'obutansasula musaala gwange gwe nkoledde,30-25,m
"02,680.mp3",Omusomesa yeeganya okugenda ku ssomero ly'asomesaako olw'obutaba na transport.,30-25,m
"02,681.mp3",Omwanawo bw'aba atya akaggo kateeke mu nju okamulage ng'asobezza.,30-25,m
"02,682.mp3",Abayizi ababadde batambulira emabbali w'ekkubo bawonye okutomerwa emmotoka.,30-25,m
"02,683.mp3",Abavuga bbaasi bamanye nti n'abebidduka ebirala nabo bakozesa ekkubo.,30-25,m
"02,684.mp3",Akabenje akagudde wali kavudde ku muvuzi wa mmotoka kusumagira.,30-25,m
"02,685.mp3",Kaawonawo mu kabenje akaakaggwawo tanadda ngulu.,30-25,m
"02,686.mp3",Twamugamba okulekera awo okuvuga emmotoka nga bw'ayogerera ku ssimu.,30-25,m
"02,687.mp3",Si kirungi kweyongerayo na lugendo lwo singa obaako kye weekengedde.,30-25,m
"02,688.mp3",Amasomero g'ensangi zino makozi ga nsimbi.,30-25,m
"02,689.mp3",Essomero likusaba ebisale by'okuzimba bw'ojja nti ozimba liryo.,30-25,m
"02,690.mp3",Amasomero gatusasuza okutuwa ebifo mu masomero gaabwe.,30-25,m
"02,691.mp3",Gwe nno oli ku za kuwa kifo mu ssomero waliwo n'agakusasuza yintaviyu.,30-25,m
"02,692.mp3",Omusolo gussuse obungi mu gwanga.,30-25,m
"02,693.mp3",Obusungu bunnuma nga mpulira essomero linsaba sukaali ate nga naawe olina okutwala owuwo.,30-25,m
"02,694.mp3",Kyewuunyisa okusasula akakadde k'ensimbi ku ssomero ate ne bakusaba n'obusawo bwa sementi butaano.,30-25,m
"02,695.mp3",Nali saagala busomesa naye bakadde bange babunkaka okubusoma.,30-25,m
"02,696.mp3",Toyina ngeri gy'oyinza kwewalamu bakadde bo kye baagala osome nga be bakusasulira ebisale ku ssomero.,30-25,m
"02,697.mp3",Ekirooto kyange ey'okuzannya firimu ky'afa olw'akatale kaazo okuba akatono mu Uganda.,30-25,m
"02,698.mp3",Bwe nagaana okukkiriza okusoma obusawo jjajjange eyali ansasulira fiizi yagaana okunsasulira.,30-25,m
"02,699.mp3",Nagenda okusoma obulimi mu lukumi lwenda kyenda.,30-25,m
"02,700.mp3",Olunaku lwange olw'asooka mu ssomero eryo nasanga beekalakasa ne mbakulemberamu.,30-25,m
"02,701.mp3",Bangoba okuva ku ssomero gye nasomero okumala ensanve bbiri.,30-25,m
"02,702.mp3",Omwana yenna okukula obulungi yeetaaga okubuulirirwa mu kifo ky'okumukuba.,30-25,m
"02,703.mp3",Mulekere awo okutuntuza abaana bajja kwetamwa okusoma.,30-25,m
"02,704.mp3",Mukwano gwange yali tayagala kusoma busomesa naye kati abwenyumirizaamu.,30-25,m
"02,705.mp3",Obusomero obumu tebuwa maanyi kusomesaamu.,30-25,m
"02,706.mp3",Otunuulira abaana abamu mu kyalo nga bagenda okusoma nga tebambadde ngatto.,30-25,m
"02,707.mp3",Osobola okuteeka empisa mu mwana nga tomukubye.,30-25,m
"02,708.mp3",Katonda yatutonda n'atuwa obwongo bw'oyinza okugeraageranya ku kyuma ki kalimagezi.,30-25,m
"02,709.mp3",Obwongo ku muntu kye kintu ekiyamba omuntu okulowooza.,30-25,m
"02,710.mp3",Katonda yatuwa obulamu mu nsi muno natuteeramu okusoomozebwa.,30-25,m
"02,711.mp3",Buli omu ku nsi kuno w'ali w'ategeerera obuzibu n'obwangu bw'ensi eno.,30-25,m
"02,712.mp3",Waliwo enjawulo wakati w'okutya omuntu n'okuwa omuntu ekitiibwa.,30-25,m
"02,713.mp3",Embeera omuntu gy'abeeramu bwe buyiiya bw'obwongo bwe.,30-25,m
"02,714.mp3",Omuntu wanjawulo ku bisolo kuba ye asobola okulowooza.,30-25,m
"02,715.mp3",Katonda yatonda omuntu mu ngeri esinga obulungi okwawukana ku bitonde ebirala.,30-25,m
"02,716.mp3",Engeri omuntu gy'akozesaamu obwongo bwe yeeraga eddaala lye mu by'enfuna.,30-25,m
"02,717.mp3",Omuntu ayina buli kimu mu maaso ge okugaggawala oba okwavuwala.,30-25,m
"02,718.mp3",Kibi nnyo nti abantu abasinga tebafaayo kukozesa bwongo bwabwe okwekulaakulanya.,30-25,m
"02,719.mp3",Mu buli mbeera yonna omuntu asaanye akozese obwongo bwe.,30-25,m
"02,720.mp3",Endowooza yo ne ky'okkiririzaamu bikutuusa ku buwanguzi mu mbeera yonna ey'obulamu.,30-25,m
"02,721.mp3",Abantu abamu beekwasa nnyo.,30-25,m
"02,722.mp3",Ekisolo kye bayita omuntu tokyesiganga.,30-25,m
"02,723.mp3",Entandikwa y'ekkubo ly'okubeera obulungi kwe kumanya amaanyi go oba obunafu bwo.,30-25,m
"02,724.mp3",Endowooza ennungi esinziira ku kirooto ereetera omuntu okufuna buli kimu mu bulamu.,30-25,m
"02,725.mp3",Buli omu ku nsi kuno asalawo okubeera obulungi oba obubi.,30-25,m
"02,726.mp3",Obuwanguzi mu nsi munno butandikira mu kutuukiriza ky'osazeewo okukola.,30-25,m
"02,727.mp3",Okubeerawo kw'omuntu ku nsi kugireetedde okwononeka.,30-25,m
"02,728.mp3",Tekyandibadde kirungi bantu kutema miti.,30-25,m
"02,729.mp3",Emiti giyambako nnyo mu kukuuma obutonde.,30-25,m
"02,730.mp3",Omutuba bwe baguggyako olubugo bagubikka guleme kkala.,30-25,m
"02,731.mp3",Mu myezi esatu omukyala gwe yali yaakawasa yamunobako.,30-25,m
"02,732.mp3",Munnange nno nkyegenderezza nga abasajja abalina obunyama tebaba na ssente.,30-25,m
"02,733.mp3",Obulungi bw'omusajja yenna si feesi wabula nsawo ye.,30-25,m
"02,734.mp3",Naye nno n'abakazi be bateekamu ssente ennyingi mu kwanjula tebawangaala mu bufumbo.,30-25,m
"02,735.mp3",Ennaku zino ensi yaffe yakwegendereza nnyo kuba ekiwambabantu kisusse.,30-25,m
"02,736.mp3",Nakato aku__anyizza ssente z'okusasula ennyumba gy'asulamu okumala emyezi ebiri.,30-25,m
"02,737.mp3",Bw'aba nga muto w'abaana abazaaliddwa ababiri ye Nakato omukulu y'ani?,30-25,m
"02,738.mp3",Oba lwaki okufa kw'abalongo bakuyita kubuuka?,30-25,m
"02,739.mp3",Kyokka Katonda yatonda omuntu n'amuwa amagezi okufuga ensolo endala.,30-25,m
"02,740.mp3",Buli ensi gye yeeyongera mu bya tekinologiya omuntu agenda kuggwebwako emirimu.,30-25,m
"02,741.mp3",Edda nga ebbaluwa zirwawo okutuuka eri gwe bawandiikidde naye kati bumesegi bwanguwa.,30-25,m
